track_id,eligible_states,q95_positive_states,eligible_duration_hours,q95_positive_duration_hours,eligible_time_span_hours,equal_state_mass_fraction,equal_cyclone_mass_fraction,equal_state_contribution_rank
20181088,21,14,126,84,120.0,0.0008273742686602446,0.0005691519635742744,407
20181089,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,639
20181098,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1543
20181099,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1544
20181107,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1422
20181118,29,16,174,96,168.0,0.0009455705927545653,0.0005691519635742744,271
20181128,9,2,54,12,48.0,0.00011819632409432067,0.0005691519635742744,1697
20181129,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1545
20181133,14,1,84,6,78.0,5.9098162047160334e-05,0.0005691519635742744,1750
20181134,15,2,90,12,84.0,0.00011819632409432067,0.0005691519635742744,1698
20181135,24,18,144,108,138.0,0.001063766916848886,0.0005691519635742744,172
20181141,19,15,114,90,108.0,0.000886472430707405,0.0005691519635742744,332
20181155,11,9,66,54,60.0,0.000531883458424443,0.0005691519635742744,847
20181177,21,13,126,78,132.0,0.0007682761066130844,0.0005691519635742744,478
20181188,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,543
20181194,8,8,48,48,48.0,0.00047278529637728267,0.0005691519635742744,960
20181202,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1256
20190004,49,12,294,72,330.0,0.000709177944565924,0.0005691519635742744,544
20190008,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,640
20190012,12,8,72,48,66.0,0.00047278529637728267,0.0005691519635742744,961
20190013,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,962
20190014,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1103
20190021,15,12,90,72,84.0,0.000709177944565924,0.0005691519635742744,545
20190028,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,641
20190036,14,9,84,54,78.0,0.000531883458424443,0.0005691519635742744,848
20190042,19,16,114,96,108.0,0.0009455705927545653,0.0005691519635742744,272
20190050,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1423
20190052,27,20,162,120,156.0,0.0011819632409432066,0.0005691519635742744,110
20190065,21,17,126,102,120.0,0.0010046687548017257,0.0005691519635742744,222
20190069,10,6,60,36,54.0,0.000354588972282962,0.0005691519635742744,1257
20190077,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1104
20190087,21,13,126,78,126.0,0.0007682761066130844,0.0005691519635742744,479
20190094,9,4,54,24,48.0,0.00023639264818864133,0.0005691519635742744,1546
20190096,14,10,84,60,78.0,0.0005909816204716033,0.0005691519635742744,731
20190110,22,14,132,84,126.0,0.0008273742686602446,0.0005691519635742744,408
20190116,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1105
20190118,14,2,84,12,78.0,0.00011819632409432067,0.0005691519635742744,1699
20190120,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1424
20190122,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,732
20190129,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1258
20190137,43,22,258,132,276.0,0.0013001595650375274,0.0005691519635742744,71
20190151,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,733
20190156,15,14,90,84,84.0,0.0008273742686602446,0.0005691519635742744,409
20190160,14,4,84,24,78.0,0.00023639264818864133,0.0005691519635742744,1547
20190171,4,1,24,6,18.0,5.9098162047160334e-05,0.0005691519635742744,1751
20190172,22,21,132,126,126.0,0.001241061402990367,0.0005691519635742744,83
20190178,13,5,78,30,72.0,0.00029549081023580166,0.0005691519635742744,1425
20190188,9,8,54,48,66.0,0.00047278529637728267,0.0005691519635742744,963
20190190,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,173
20190197,19,14,114,84,108.0,0.0008273742686602446,0.0005691519635742744,410
20190202,11,9,66,54,60.0,0.000531883458424443,0.0005691519635742744,849
20190207,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,411
20190209,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,734
20190218,28,26,168,156,168.0,0.0015365522132261688,0.0005691519635742744,24
20190221,22,17,132,102,126.0,0.0010046687548017257,0.0005691519635742744,223
20190237,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,273
20190239,16,9,96,54,96.0,0.000531883458424443,0.0005691519635742744,850
20190255,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1106
20190257,23,12,138,72,132.0,0.000709177944565924,0.0005691519635742744,546
20190277,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,964
20190278,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1259
20190310,22,22,132,132,132.0,0.0013001595650375274,0.0005691519635742744,72
20190316,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1426
20190325,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,412
20190332,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,413
20190337,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,333
20190342,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1627
20190348,11,5,66,30,60.0,0.00029549081023580166,0.0005691519635742744,1427
20190349,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1260
20190371,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,965
20190376,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1107
20190394,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1108
20190397,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,851
20190400,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1548
20190414,17,5,102,30,96.0,0.00029549081023580166,0.0005691519635742744,1428
20190425,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,735
20190445,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,966
20190453,13,9,78,54,72.0,0.000531883458424443,0.0005691519635742744,852
20190464,23,18,138,108,132.0,0.001063766916848886,0.0005691519635742744,174
20190467,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,853
20190472,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1261
20190480,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1429
20190489,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,854
20190490,9,1,54,6,48.0,5.9098162047160334e-05,0.0005691519635742744,1752
20190492,16,8,96,48,90.0,0.00047278529637728267,0.0005691519635742744,967
20190497,8,1,48,6,42.0,5.9098162047160334e-05,0.0005691519635742744,1753
20190503,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,334
20190509,10,5,60,30,54.0,0.00029549081023580166,0.0005691519635742744,1430
20190512,14,13,84,78,78.0,0.0007682761066130844,0.0005691519635742744,480
20190517,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,547
20190519,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,175
20190529,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1109
20190532,20,16,120,96,114.0,0.0009455705927545653,0.0005691519635742744,274
20190536,32,30,192,180,192.0,0.00177294486141481,0.0005691519635742744,9
20190559,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,736
20190568,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,481
20190574,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,642
20190580,19,18,114,108,108.0,0.001063766916848886,0.0005691519635742744,176
20190583,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,968
20190591,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,969
20190598,7,7,42,42,42.0,0.0004136871343301223,0.0005691519635742744,1110
20190605,14,12,84,72,78.0,0.000709177944565924,0.0005691519635742744,548
20190620,18,9,108,54,102.0,0.000531883458424443,0.0005691519635742744,855
20190626,18,16,108,96,102.0,0.0009455705927545653,0.0005691519635742744,275
20190639,27,23,162,138,156.0,0.0013592577270846876,0.0005691519635742744,57
20190657,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,737
20190661,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,414
20190664,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,970
20190674,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1111
20190677,20,12,120,72,126.0,0.000709177944565924,0.0005691519635742744,549
20190683,13,8,78,48,72.0,0.00047278529637728267,0.0005691519635742744,971
20190687,22,18,132,108,126.0,0.001063766916848886,0.0005691519635742744,177
20190691,20,20,120,120,120.0,0.0011819632409432066,0.0005691519635742744,111
20190695,12,8,72,48,66.0,0.00047278529637728267,0.0005691519635742744,972
20190716,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,224
20190725,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,973
20190728,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1262
20190742,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,335
20190746,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,643
20190765,15,5,90,30,84.0,0.00029549081023580166,0.0005691519635742744,1431
20190777,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1432
20190785,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1112
20190797,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1113
20190812,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1263
20190813,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,738
20190815,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1264
20190836,11,1,66,6,60.0,5.9098162047160334e-05,0.0005691519635742744,1754
20190844,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,482
20190853,8,6,48,36,42.0,0.000354588972282962,0.0005691519635742744,1265
20190857,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,974
20190863,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,856
20190867,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1700
20190870,22,13,132,78,132.0,0.0007682761066130844,0.0005691519635742744,483
20190875,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,644
20190879,14,13,84,78,78.0,0.0007682761066130844,0.0005691519635742744,484
20190886,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,857
20190887,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1433
20190893,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1434
20190900,21,18,126,108,120.0,0.001063766916848886,0.0005691519635742744,178
20190904,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1435
20190925,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1549
20190927,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,276
20190943,9,8,54,48,54.0,0.00047278529637728267,0.0005691519635742744,975
20190948,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1266
20190951,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1436
20190968,11,4,66,24,60.0,0.00023639264818864133,0.0005691519635742744,1550
20190970,28,26,168,156,162.0,0.0015365522132261688,0.0005691519635742744,25
20190977,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1267
20190987,43,10,258,60,264.0,0.0005909816204716033,0.0005691519635742744,739
20191004,19,8,114,48,108.0,0.00047278529637728267,0.0005691519635742744,976
20191010,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,277
20191014,18,16,108,96,102.0,0.0009455705927545653,0.0005691519635742744,278
20191015,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,858
20191020,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,179
20191039,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1268
20191042,19,2,114,12,108.0,0.00011819632409432067,0.0005691519635742744,1701
20191052,23,21,138,126,132.0,0.001241061402990367,0.0005691519635742744,84
20191057,28,18,168,108,162.0,0.001063766916848886,0.0005691519635742744,180
20191058,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1702
20191070,13,0,78,0,72.0,0.0,0.0,1778
20191084,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,977
20191087,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,978
20191097,20,11,120,66,120.0,0.0006500797825187637,0.0005691519635742744,645
20191103,15,12,90,72,84.0,0.000709177944565924,0.0005691519635742744,550
20191104,21,15,126,90,120.0,0.000886472430707405,0.0005691519635742744,336
20191110,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,979
20191127,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1437
20191128,15,15,90,90,84.0,0.000886472430707405,0.0005691519635742744,337
20191150,19,13,114,78,108.0,0.0007682761066130844,0.0005691519635742744,485
20191155,14,12,84,72,90.0,0.000709177944565924,0.0005691519635742744,551
20191177,20,0,120,0,120.0,0.0,0.0,1779
20191179,22,5,132,30,126.0,0.00029549081023580166,0.0005691519635742744,1438
20200075,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1269
20200115,10,0,60,0,54.0,0.0,0.0,1780
20200222,20,14,120,84,114.0,0.0008273742686602446,0.0005691519635742744,415
20200285,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,486
20200288,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,980
20200367,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,225
20200502,19,12,114,72,108.0,0.000709177944565924,0.0005691519635742744,552
20200561,19,18,114,108,108.0,0.001063766916848886,0.0005691519635742744,181
20200569,22,20,132,120,126.0,0.0011819632409432066,0.0005691519635742744,112
20200598,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1114
20200632,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,740
20200643,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1270
20200685,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,416
20200759,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1271
20200790,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1272
20200994,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,981
20201027,31,20,186,120,180.0,0.0011819632409432066,0.0005691519635742744,113
20201100,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1551
20201113,22,17,132,102,126.0,0.0010046687548017257,0.0005691519635742744,226
20201175,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1628
20201192,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,417
20201245,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,227
20201322,8,6,48,36,42.0,0.000354588972282962,0.0005691519635742744,1273
20201408,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1552
20201416,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,741
20201429,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1115
20201535,29,25,174,150,180.0,0.0014774540511790083,0.0005691519635742744,30
20201617,20,17,120,102,114.0,0.0010046687548017257,0.0005691519635742744,228
20201732,23,18,138,108,132.0,0.001063766916848886,0.0005691519635742744,182
20201807,20,11,120,66,114.0,0.0006500797825187637,0.0005691519635742744,646
20201882,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,982
20201884,12,3,72,18,66.0,0.000177294486141481,0.0005691519635742744,1629
20202023,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1116
20202129,9,1,54,6,48.0,5.9098162047160334e-05,0.0005691519635742744,1755
20202177,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1117
20202267,29,26,174,156,168.0,0.0015365522132261688,0.0005691519635742744,26
20202365,32,21,192,126,204.0,0.001241061402990367,0.0005691519635742744,85
20202523,36,34,216,204,210.0,0.0020093375096034514,0.0005691519635742744,3
20202667,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1553
20202709,13,10,78,60,72.0,0.0005909816204716033,0.0005691519635742744,742
20202743,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1118
20202994,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1439
20203066,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,983
20203101,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,984
20203146,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,985
20203207,6,0,36,0,30.0,0.0,0.0,1781
20203231,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1630
20203282,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,859
20203303,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1440
20203333,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1441
20203373,14,12,84,72,78.0,0.000709177944565924,0.0005691519635742744,553
20203389,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,279
20203470,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,554
20203660,15,15,90,90,84.0,0.000886472430707405,0.0005691519635742744,338
20203664,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,860
20203686,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1274
20203738,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1631
20203778,23,22,138,132,132.0,0.0013001595650375274,0.0005691519635742744,73
20203888,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1703
20203947,15,10,90,60,84.0,0.0005909816204716033,0.0005691519635742744,743
20203983,18,8,108,48,102.0,0.00047278529637728267,0.0005691519635742744,986
20204034,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1554
20204062,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,339
20204069,15,15,90,90,108.0,0.000886472430707405,0.0005691519635742744,340
20204070,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1555
20204079,20,19,120,114,114.0,0.0011228650788960464,0.0005691519635742744,140
20204121,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,647
20204146,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1442
20204260,6,3,36,18,30.0,0.000177294486141481,0.0005691519635742744,1632
20204367,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1443
20204371,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1119
20204384,5,1,30,6,24.0,5.9098162047160334e-05,0.0005691519635742744,1756
20204409,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,744
20204418,15,3,90,18,84.0,0.000177294486141481,0.0005691519635742744,1633
20204458,17,10,102,60,96.0,0.0005909816204716033,0.0005691519635742744,745
20204474,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,555
20204563,8,6,48,36,42.0,0.000354588972282962,0.0005691519635742744,1275
20204603,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,987
20204655,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,746
20204777,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1634
20204795,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1635
20204822,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1276
20204833,8,6,48,36,42.0,0.000354588972282962,0.0005691519635742744,1277
20205052,13,11,78,66,72.0,0.0006500797825187637,0.0005691519635742744,648
20205294,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1444
20205386,16,16,96,96,96.0,0.0009455705927545653,0.0005691519635742744,280
20205515,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1120
20205522,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,649
20205692,29,18,174,108,168.0,0.001063766916848886,0.0005691519635742744,183
20205754,14,10,84,60,78.0,0.0005909816204716033,0.0005691519635742744,747
20205822,16,6,96,36,90.0,0.000354588972282962,0.0005691519635742744,1278
20206010,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,341
20206145,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,342
20206175,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1445
20206231,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1556
20206447,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1704
20206478,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1279
20206498,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,556
20206517,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1121
20206591,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1446
20206745,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1280
20206945,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,861
20206957,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,988
20207012,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1122
20207038,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1557
20207041,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1705
20207084,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,418
20207121,14,6,84,36,78.0,0.000354588972282962,0.0005691519635742744,1281
20207167,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,748
20207194,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1447
20207340,13,2,78,12,72.0,0.00011819632409432067,0.0005691519635742744,1706
20207440,20,19,120,114,114.0,0.0011228650788960464,0.0005691519635742744,141
20207514,13,7,78,42,72.0,0.0004136871343301223,0.0005691519635742744,1123
20207711,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,557
20207746,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1448
20207777,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1449
20207789,10,6,60,36,54.0,0.000354588972282962,0.0005691519635742744,1282
20207822,20,16,120,96,132.0,0.0009455705927545653,0.0005691519635742744,281
20207824,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1283
20207954,22,19,132,114,126.0,0.0011228650788960464,0.0005691519635742744,142
20207997,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1284
20208066,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,650
20208180,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,558
20208267,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1450
20208276,21,15,126,90,120.0,0.000886472430707405,0.0005691519635742744,343
20208309,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1285
20208327,11,2,66,12,60.0,0.00011819632409432067,0.0005691519635742744,1707
20208427,8,0,48,0,42.0,0.0,0.0,1782
20208517,21,15,126,90,120.0,0.000886472430707405,0.0005691519635742744,344
20208620,8,3,48,18,42.0,0.000177294486141481,0.0005691519635742744,1636
20208688,32,25,192,150,192.0,0.0014774540511790083,0.0005691519635742744,31
20208758,18,9,108,54,114.0,0.000531883458424443,0.0005691519635742744,862
20208782,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1558
20208841,13,11,78,66,72.0,0.0006500797825187637,0.0005691519635742744,651
20208943,15,0,90,0,84.0,0.0,0.0,1783
20208961,14,3,84,18,78.0,0.000177294486141481,0.0005691519635742744,1637
20208980,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1559
20209125,15,9,90,54,84.0,0.000531883458424443,0.0005691519635742744,863
20209135,14,12,84,72,78.0,0.000709177944565924,0.0005691519635742744,559
20209220,12,4,72,24,72.0,0.00023639264818864133,0.0005691519635742744,1560
20209235,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1638
20209245,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,184
20209372,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,282
20209489,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1124
20209525,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1286
20209569,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,283
20209664,12,12,72,72,72.0,0.000709177944565924,0.0005691519635742744,560
20209676,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1125
20209703,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,561
20209838,30,18,180,108,174.0,0.001063766916848886,0.0005691519635742744,185
20209956,6,1,36,6,30.0,5.9098162047160334e-05,0.0005691519635742744,1757
20209992,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,989
20210007,6,0,36,0,30.0,0.0,0.0,1784
