representation,bin_x_center_km,bin_y_center_km,eligible_states_total,states_with_spatial_support,evaluated_state_cells,q95_exceedance_cells,q95_state_normalized_mass,q95_probability_mass
centered,-775.0,225.0,23050,22080,97965,7333,12.31307315826416,0.0007276799879036844
centered,-725.0,225.0,23050,21955,97168,8634,13.087835311889648,0.0007734670070931315
centered,-675.0,225.0,23050,21825,96750,9833,15.653053283691406,0.0009250667062588036
centered,-625.0,225.0,23050,21712,96242,11210,16.839767456054688,0.0009951993124559522
centered,-575.0,225.0,23050,21581,95417,12370,20.704845428466797,0.0012236182810738683
centered,-525.0,225.0,23050,21443,94950,13856,21.227415084838867,0.0012545011704787612
centered,-475.0,225.0,23050,21310,94242,15092,23.585922241210938,0.0013938846532255411
centered,-425.0,225.0,23050,21194,93780,16302,27.493770599365234,0.0016248313477262855
centered,-375.0,225.0,23050,21063,93100,17022,31.722000122070312,0.0018747119465842843
centered,-325.0,225.0,23050,20950,92712,17386,32.696266174316406,0.0019322892185300589
centered,-275.0,225.0,23050,20802,92078,17053,33.947662353515625,0.0020062443800270557
centered,-225.0,225.0,23050,20669,91114,16560,35.71060562133789,0.0021104312036186457
centered,-175.0,225.0,23050,20543,90939,16042,34.33110046386719,0.0020289048552513123
centered,-125.0,225.0,23050,20411,89938,15600,32.109840393066406,0.0018976324936375022
centered,-75.0,225.0,23050,20282,89294,15069,29.11229705810547,0.0017204832984134555
centered,-25.0,225.0,23050,20157,88691,14934,33.33468246459961,0.001970018493011594
centered,25.0,225.0,23050,20013,87674,15061,34.527347564697266,0.0020405028481036425
centered,75.0,225.0,23050,19863,87374,15033,31.762454986572266,0.001877102768048644
centered,125.0,225.0,23050,19736,86609,14725,32.435935974121094,0.0019169042352586985
centered,175.0,225.0,23050,19608,86013,14581,32.2298583984375,0.0019047254463657737
centered,225.0,225.0,23050,19447,85233,13887,32.27214431762695,0.0019072244176641107
centered,275.0,225.0,23050,19291,84414,13341,29.552013397216797,0.0017464696429669857
centered,325.0,225.0,23050,19151,83668,12500,23.43782615661621,0.0013851324329152703
centered,375.0,225.0,23050,18990,82825,11469,21.66200065612793,0.001280184369534254
centered,425.0,225.0,23050,18847,81782,10311,16.779155731201172,0.0009916172130033374
centered,475.0,225.0,23050,18688,81292,9146,13.394698143005371,0.0007916020695120096
centered,525.0,225.0,23050,18535,80386,7919,10.189692497253418,0.000602192070800811
centered,575.0,225.0,23050,18390,79595,6847,8.850481033325195,0.0005230471724644303
centered,625.0,225.0,23050,18244,78743,5834,6.823988437652588,0.00040328517206944525
centered,675.0,225.0,23050,18086,78100,5036,6.028965473175049,0.0003563007921911776
centered,725.0,225.0,23050,17926,77247,4301,5.234063625335693,0.00030932354275137186
centered,775.0,225.0,23050,17760,76329,3592,4.355687141418457,0.0002574131067376584
centered,825.0,225.0,23050,17595,75400,3115,3.983151912689209,0.0002353969612158835
centered,875.0,225.0,23050,17440,74582,2750,3.776761531829834,0.00022319966228678823
centered,925.0,225.0,23050,17276,73650,2435,3.473334312438965,0.000205267671844922
centered,975.0,225.0,23050,17093,72765,2207,4.026499271392822,0.00023795870947651565
centered,1025.0,225.0,23050,16903,71512,2025,4.893255710601807,0.00028918241150677204
centered,1075.0,225.0,23050,16733,37947,1058,3.1868865489959717,0.00018833913782145828
centered,-1075.0,275.0,23050,20492,29761,1332,6.872292518615723,0.00040613985038362443
centered,-1025.0,275.0,23050,22641,99426,4572,20.030317306518555,0.001183754880912602
centered,-975.0,275.0,23050,22527,99110,4901,12.59028148651123,0.0007440624758601189
centered,-925.0,275.0,23050,22423,98533,5240,12.514606475830078,0.0007395902648568153
centered,-875.0,275.0,23050,22319,98277,5852,11.690071105957031,0.0006908617215231061
centered,-825.0,275.0,23050,22208,97716,6587,10.981725692749023,0.0006489998195320368
centered,-775.0,275.0,23050,22105,97318,7472,12.121240615844727,0.0007163430564105511
centered,-725.0,275.0,23050,21979,96822,8619,12.654141426086426,0.0007478364859707654
centered,-675.0,275.0,23050,21860,96042,9703,13.975979804992676,0.0008259547175839543
centered,-625.0,275.0,23050,21742,95500,10991,15.761128425598145,0.0009314537164755166
centered,-575.0,275.0,23050,21604,95183,12435,19.3356876373291,0.0011427035788074136
centered,-525.0,275.0,23050,21464,94456,13701,21.845855712890625,0.0012910498771816492
centered,-475.0,275.0,23050,21333,93747,14971,23.3790340423584,0.0013816579012200236
centered,-425.0,275.0,23050,21208,93377,16068,26.362104415893555,0.0015579519094899297
centered,-375.0,275.0,23050,21083,92392,16795,29.88530921936035,0.0017661668825894594
centered,-325.0,275.0,23050,20968,92008,17219,30.595409393310547,0.0018081325106322765
centered,-275.0,275.0,23050,20825,91428,17239,31.43147087097168,0.0018575422000139952
centered,-225.0,275.0,23050,20687,90533,17036,33.025672912597656,0.0019517565378919244
centered,-175.0,275.0,23050,20566,90253,16805,34.805267333984375,0.0020569274201989174
centered,-125.0,275.0,23050,20429,89261,16489,35.00832748413086,0.0020689277444034815
centered,-75.0,275.0,23050,20298,88710,16298,31.628618240356445,0.0018691931618377566
centered,-25.0,275.0,23050,20173,88107,16143,32.051177978515625,0.001894165761768818
centered,25.0,275.0,23050,20027,87067,16179,34.18259048461914,0.0020201283041387796
centered,75.0,275.0,23050,19878,86627,15948,32.13021469116211,0.0018988365773111582
centered,125.0,275.0,23050,19754,86033,15629,33.3170051574707,0.001968973781913519
centered,175.0,275.0,23050,19626,85267,15166,31.51949119567871,0.001862743985839188
centered,225.0,275.0,23050,19469,84620,14472,29.171953201293945,0.0017240088200196624
centered,275.0,275.0,23050,19314,83886,13476,26.0936222076416,0.0015420850832015276
centered,325.0,275.0,23050,19175,83156,12604,22.81072425842285,0.0013480718480423093
centered,375.0,275.0,23050,19010,82084,11510,19.85164451599121,0.0011731956619769335
centered,425.0,275.0,23050,18870,81567,10348,16.487634658813477,0.0009743889095261693
centered,475.0,275.0,23050,18713,80791,9046,14.597622871398926,0.000862692657392472
centered,525.0,275.0,23050,18560,79969,7815,10.502176284790039,0.0006206593243405223
centered,575.0,275.0,23050,18428,79298,6894,8.959568977355957,0.0005294940783642232
centered,625.0,275.0,23050,18278,78288,5855,7.401976108551025,0.00043744317372329533
centered,675.0,275.0,23050,18129,77482,4955,6.6073994636535645,0.0003904851619154215
centered,725.0,275.0,23050,17960,77008,4249,5.09330415725708,0.0003010049113072455
centered,775.0,275.0,23050,17799,76182,3603,4.551182270050049,0.0002689665125217289
centered,825.0,275.0,23050,17638,75266,3088,3.722088575363159,0.00021996859868522733
centered,875.0,275.0,23050,17472,74328,2718,3.3516952991485596,0.00019807902572210878
centered,925.0,275.0,23050,17308,73481,2453,3.499737501144409,0.00020682805916294456
centered,975.0,275.0,23050,17131,72323,2246,4.887138366699219,0.0002888208837248385
centered,1025.0,275.0,23050,16954,71619,2072,5.066983699798584,0.0002994494279846549
centered,1075.0,275.0,23050,14877,21141,572,2.1288416385650635,0.00012581063492689282
centered,-1075.0,325.0,23050,4713,4713,229,1.1910595893859863,7.038943294901401e-05
centered,-1025.0,325.0,23050,22635,95724,4566,20.546972274780273,0.0012142882915213704
centered,-975.0,325.0,23050,22524,98364,5049,17.216264724731445,0.0010174496565014124
centered,-925.0,325.0,23050,22419,97929,5452,13.462776184082031,0.0007956253248266876
centered,-875.0,325.0,23050,22322,97553,5942,12.64334487915039,0.0007471984717994928
centered,-825.0,325.0,23050,22219,97232,6652,11.598373413085938,0.0006854425300844014
centered,-775.0,325.0,23050,22104,96706,7473,12.506484985351562,0.0007391102844849229
centered,-725.0,325.0,23050,21987,95850,8414,13.789217948913574,0.0008149174391292036
centered,-675.0,325.0,23050,21873,95600,9553,13.419624328613281,0.0007930751307867467
centered,-625.0,325.0,23050,21764,95343,10724,16.11309051513672,0.0009522540494799614
centered,-575.0,325.0,23050,21622,94672,12153,18.767723083496094,0.001109137898311019
centered,-525.0,325.0,23050,21485,93921,13347,19.8323974609375,0.0011720582842826843
centered,-475.0,325.0,23050,21363,93335,14514,22.882774353027344,0.0013523298548534513
centered,-425.0,325.0,23050,21243,92349,15394,24.095426559448242,0.0014239954762160778
centered,-375.0,325.0,23050,21125,92257,16575,28.13064193725586,0.0016624692361801863
centered,-325.0,325.0,23050,21006,91820,16865,28.503780364990234,0.0016845209756866097
centered,-275.0,325.0,23050,20857,90908,17017,29.51103401184082,0.00174404785502702
centered,-225.0,325.0,23050,20716,90130,16948,30.500160217285156,0.001802503364160657
centered,-175.0,325.0,23050,20599,89958,16957,31.70616340637207,0.0018737759673967957
centered,-125.0,325.0,23050,20457,89335,16803,31.792951583862305,0.0018789049936458468
centered,-75.0,325.0,23050,20332,88649,16710,32.92393493652344,0.0019457440357655287
centered,-25.0,325.0,23050,20203,88046,16514,30.62114906311035,0.0018096535932272673
centered,25.0,325.0,23050,20055,86923,16397,31.554147720336914,0.0018647920805960894
centered,75.0,325.0,23050,19908,86573,16172,32.23261260986328,0.0019048881949856877
centered,125.0,325.0,23050,19781,86133,15785,32.32449722290039,0.001910318387672305
centered,175.0,325.0,23050,19657,85051,15205,28.901830673217773,0.0017080450197681785
centered,225.0,325.0,23050,19505,84228,14534,28.23065948486328,0.001668380107730627
centered,275.0,325.0,23050,19356,83474,13573,26.152969360351562,0.0015455924440175295
centered,325.0,325.0,23050,19209,82916,12633,21.06406593322754,0.0012448475463315845
centered,375.0,325.0,23050,19051,81730,11346,19.696821212768555,0.0011640458833426237
centered,425.0,325.0,23050,18910,81383,10164,16.33901596069336,0.0009656058391556144
centered,475.0,325.0,23050,18748,80182,8902,14.234010696411133,0.0008412038441747427
centered,525.0,325.0,23050,18599,79510,7669,12.085066795349121,0.0007142052636481822
centered,575.0,325.0,23050,18454,79068,6681,9.254868507385254,0.0005469457246363163
centered,625.0,325.0,23050,18307,78255,5771,8.495841979980469,0.0005020886310376227
centered,675.0,325.0,23050,18156,77223,4915,5.682664394378662,0.0003358350077178329
centered,725.0,325.0,23050,17995,76144,4179,5.308191299438477,0.0003137043386232108
centered,775.0,325.0,23050,17830,75904,3602,4.5899810791015625,0.00027125945780426264
centered,825.0,325.0,23050,17676,74913,3161,4.389256954193115,0.00025939702754840255
centered,875.0,325.0,23050,17515,73941,2808,4.059475421905518,0.000239907531067729
centered,925.0,325.0,23050,17353,73161,2430,3.6460280418395996,0.0002154735557269305
centered,975.0,325.0,23050,17176,72253,2237,5.547976016998291,0.0003278751973994076
centered,1025.0,325.0,23050,16983,68926,2005,4.490488052368164,0.00026537958183325827
centered,1075.0,325.0,23050,3379,3379,92,0.3901686370372772,2.305825000803452e-05
centered,-1075.0,375.0,23050,0,0,0,0.0,0.0
centered,-1025.0,375.0,23050,22598,66623,3234,14.651144027709961,0.0008658556616865098
centered,-975.0,375.0,23050,22522,97533,5014,14.995955467224121,0.0008862334070727229
centered,-925.0,375.0,23050,22424,97282,5501,15.645101547241211,0.0009245967376045883
centered,-875.0,375.0,23050,22314,96899,6040,13.085823059082031,0.0007733480888418853
centered,-825.0,375.0,23050,22218,96371,6778,14.335331916809082,0.0008471917826682329
centered,-775.0,375.0,23050,22115,95784,7376,13.250944137573242,0.0007831064285710454
centered,-725.0,375.0,23050,21996,95753,8260,14.421117782592773,0.0008522615535184741
centered,-675.0,375.0,23050,21881,95316,9246,14.108285903930664,0.0008337737526744604
centered,-625.0,375.0,23050,21771,94603,10400,14.346179008483887,0.0008478328236378729
centered,-575.0,375.0,23050,21634,93892,11618,18.50870704650879,0.0010938305640593171
centered,-525.0,375.0,23050,21502,93071,12748,19.6555118560791,0.0011616046540439129
centered,-475.0,375.0,23050,21378,92998,13882,21.376934051513672,0.0012633375590667129
centered,-425.0,375.0,23050,21264,92105,14849,22.806819915771484,0.0013478411128744483
centered,-375.0,375.0,23050,21146,92148,15748,25.58562660217285,0.0015120635507628322
centered,-325.0,375.0,23050,21029,91313,16144,26.65585708618164,0.0015753121115267277
centered,-275.0,375.0,23050,20880,90480,16468,26.963489532470703,0.00159349269233644
centered,-225.0,375.0,23050,20743,89750,16481,26.024009704589844,0.0015379711985588074
centered,-175.0,375.0,23050,20626,89368,16522,27.218019485473633,0.001608534948900342
centered,-125.0,375.0,23050,20483,88403,16410,29.333097457885742,0.0017335321754217148
centered,-75.0,375.0,23050,20358,88091,16278,28.14762306213379,0.0016634727362543344
centered,-25.0,375.0,23050,20231,87451,16146,28.996700286865234,0.0017136516980826855
centered,25.0,375.0,23050,20085,86367,15970,29.385574340820312,0.0017366334795951843
centered,75.0,375.0,23050,19936,86125,15843,28.347745895385742,0.0016752997180446982
centered,125.0,375.0,23050,19811,85293,15377,27.27902603149414,0.0016121403314173222
centered,175.0,375.0,23050,19687,84575,14915,27.61640739440918,0.0016320789000019431
centered,225.0,375.0,23050,19537,83818,14237,25.8121337890625,0.001525449682958424
centered,275.0,375.0,23050,19386,83271,13373,24.454479217529297,0.0014452147297561169
centered,325.0,375.0,23050,19244,82350,12233,20.572311401367188,0.0012157857418060303
centered,375.0,375.0,23050,19084,81913,11151,18.417770385742188,0.0010884563671424985
centered,425.0,375.0,23050,18934,81011,9841,14.458378791809082,0.0008544636075384915
centered,475.0,375.0,23050,18780,80030,8617,13.150679588317871,0.0007771810051053762
centered,525.0,375.0,23050,18638,79253,7479,10.1666259765625,0.0006008289055898786
centered,575.0,375.0,23050,18481,78346,6488,9.151997566223145,0.0005408662254922092
centered,625.0,375.0,23050,18332,77840,5473,7.635532379150391,0.0004512459272518754
centered,675.0,375.0,23050,18195,77168,4755,6.71986722946167,0.00039713180740363896
centered,725.0,375.0,23050,18032,76240,4110,5.343504905700684,0.00031579131609760225
centered,775.0,375.0,23050,17862,75004,3507,4.6229705810546875,0.0002732090651988983
centered,825.0,375.0,23050,17704,74570,3157,4.564103603363037,0.00026973013882525265
centered,875.0,375.0,23050,17556,73858,2804,4.865306377410889,0.0002875306527130306
centered,925.0,375.0,23050,17389,72761,2532,4.860024929046631,0.00028721854323521256
centered,975.0,375.0,23050,17210,71999,2254,5.329711437225342,0.0003149761469103396
centered,1025.0,375.0,23050,17015,48439,1419,3.5913195610046387,0.0002122403820976615
centered,1075.0,375.0,23050,0,0,0,0.0,0.0
centered,-1075.0,425.0,23050,0,0,0,0.0,0.0
centered,-1025.0,425.0,23050,20368,27906,1395,6.6475982666015625,0.00039286084938794374
centered,-975.0,425.0,23050,22519,96958,5020,17.882911682128906,0.0010568471625447273
centered,-925.0,425.0,23050,22422,96549,5526,15.519042015075684,0.0009171468554995954
centered,-875.0,425.0,23050,22305,96079,6101,14.861644744873047,0.000878295861184597
centered,-825.0,425.0,23050,22217,95749,6636,14.241776466369629,0.0008416628115810454
centered,-775.0,425.0,23050,22115,95463,7305,12.671156883239746,0.0007488420815207064
centered,-725.0,425.0,23050,21992,94944,8104,13.223491668701172,0.0007814840646460652
centered,-675.0,425.0,23050,21889,94374,9102,12.563873291015625,0.000742501812055707
centered,-625.0,425.0,23050,21773,93900,9947,14.745598793029785,0.0008714377763681114
centered,-575.0,425.0,23050,21640,93406,11004,17.472728729248047,0.0010326061164960265
centered,-525.0,425.0,23050,21516,92936,12154,18.06444549560547,0.0010675755329430103
centered,-475.0,425.0,23050,21392,92269,13112,19.002761840820312,0.0011230283416807652
centered,-425.0,425.0,23050,21274,91686,14024,22.07722282409668,0.00130472332239151
centered,-375.0,425.0,23050,21163,91193,14900,22.931718826293945,0.001355222426354885
centered,-325.0,425.0,23050,21048,90667,15431,23.57765007019043,0.0013933958252891898
centered,-275.0,425.0,23050,20901,89943,15697,24.779062271118164,0.00146439706441015
centered,-225.0,425.0,23050,20757,89559,15644,24.144561767578125,0.001426899223588407
centered,-175.0,425.0,23050,20647,88907,15796,25.12877082824707,0.001485064160078764
centered,-125.0,425.0,23050,20497,88181,15925,26.846927642822266,0.0015866040484979749
centered,-75.0,425.0,23050,20381,87855,15730,27.621780395507812,0.001632396480999887
centered,-25.0,425.0,23050,20253,87191,15512,26.86246109008789,0.001587522099725902
